DEPP;CODCOMP;COMP;DEP;CODCOM;COM;PMUN;PCAP;PTOT
14;150;Cesny-les-Sources;14;703;Tournebu;362;6;368
14;061;Souleuvre en Bocage;14;704;Tourneur;642;10;652
14;762;Vire Normandie;14;717;Truttemer-le-Grand;643;19;662
14;762;Vire Normandie;14;718;Truttemer-le-Petit;118;3;121
14;143;Caumont-sur-Aure;14;722;Vacquerie;300;6;306
14;333;Honfleur;14;725;Vasouy;108;3;111
14;726;Valdallière;14;726;Vassy;1728;40;1768
14;035;Balleroy-sur-Drôme;14;727;Vaubadon;446;3;449
14;654;Saint-Pierre-en-Auge;14;729;Vaudeloges;197;3;200
14;762;Vire Normandie;14;730;Vaudry;1465;55;1520
14;740;Vespière-Friardel;14;740;Vespière;946;15;961
14;726;Valdallière;14;746;Viessoix;789;23;812
14;431;Mézidon Vallée d'Auge;14;749;Vieux-Fumé;517;7;524
14;654;Saint-Pierre-en-Auge;14;750;Vieux-Pont-en-Auge;277;7;284
14;200;Creully sur Seulles;14;757;Villiers-le-Sec;303;5;308
14;762;Vire Normandie;14;762;Vire;10762;711;11473
14;342;Isigny-sur-Mer;14;763;Vouilly;152;0;152
15;027;Puycapel;15;027;Calvinet;437;10;447
15;141;Neussargues en Pinatelle;15;031;Celles;211;11;222
15;141;Neussargues en Pinatelle;15;035;Chalinargues;404;4;408
15;138;Murat;15;044;Chastel-sur-Murat;110;3;113
15;141;Neussargues en Pinatelle;15;047;Chavagnac;101;1;102
15;003;Ally;15;062;Drignac;75;0;75
15;108;Val d'Arcomie;15;068;Faverolles;291;10;301
15;181;Saint-Constant-Fournoulès;15;071;Fournoulès;62;1;63
15;142;Neuvéglise-sur-Truyère;15;099;Lavastrie;247;6;253
15;108;Val d'Arcomie;15;108;Loubaresse;427;10;437
15;153;Pleaux;15;109;Loupiac;179;2;181
15;038;Champs-sur-Tarentaine-Marchal;15;115;Marchal;79;1;80
15;027;Puycapel;15;136;Mourjou;316;4;320
15;138;Murat;15;138;Murat;1745;96;1841
15;141;Neussargues en Pinatelle;15;141;Neussargues-Moissac;948;13;961
15;142;Neuvéglise-sur-Truyère;15;142;Neuvéglise;1123;20;1143
15;142;Neuvéglise-sur-Truyère;15;145;Oradour;243;11;254
15;268;Le Rouget-Pers;15;150;Pers;274;8;282
15;268;Le Rouget-Pers;15;268;Rouget;963;18;981
15;153;Pleaux;15;177;Saint-Christophe-les-Gorges;136;5;141
15;181;Saint-Constant-Fournoulès;15;181;Saint-Constant;529;10;539
15;108;Val d'Arcomie;15;195;Saint-Just;190;2;192
15;108;Val d'Arcomie;15;197;Saint-Marc;81;1;82
15;202;Saint-Martin-Valmeroux;15;210;Saint-Rémy-de-Salers;63;2;65
15;141;Neussargues en Pinatelle;15;171;Sainte-Anastasie;147;1;148
15;142;Neuvéglise-sur-Truyère;15;227;Sériers;131;3;134
15;153;Pleaux;15;239;Tourniac;128;1;129
16;230;Montmoreau;16;004;Aignes-et-Puypéroux;244;38;282
16;005;Aigre;16;005;Aigre;1084;23;1107
16;339;Val-d'Auge;16;017;Anville;210;4;214
16;175;Val des Vignes;16;021;Aubeville;368;16;384
16;339;Val-d'Auge;16;339;Auge-Saint-Médard;281;5;286
16;148;Genac-Bignac;16;043;Bignac;237;7;244
16;046;Coteaux-du-Blanzacais;16;046;Blanzac-Porcheresse;733;11;744
16;339;Val-d'Auge;16;051;Bonneville;136;5;141
16;082;Boisné-La Tude;16;082;Charmant;342;4;346
16;082;Boisné-La Tude;16;092;Chavenat;183;7;190
16;106;Confolens;16;106;Confolens;2604;152;2756
16;110;Courcôme;16;110;Courcôme;379;11;390
16;046;Coteaux-du-Blanzacais;16;115;Cressac-Saint-Genis;157;1;158
16;253;Paizay-Naudouin-Embourie;16;126;Embourie;75;1;76
16;204;Bellevigne;16;129;Éraville;203;4;207
16;148;Genac-Bignac;16;148;Genac;765;7;772
16;192;Terres-de-Haute-Charente;16;149;Genouillac;591;8;599
16;153;Mainxe-Gondeville;16;153;Gondeville;499;4;503
16;286;Rouillac;16;156;Gourville;655;6;661
16;082;Boisné-La Tude;16;172;Juillaguet;154;1;155
16;175;Val des Vignes;16;175;Jurignac;641;13;654
16;224;Montmérac;16;179;Lamérac;224;5;229
16;175;Val des Vignes;16;201;Mainfonds;118;3;121
16;153;Mainxe-Gondeville;16;202;Mainxe;665;18;683
16;204;Bellevigne;16;204;Malaville;411;18;429
16;192;Terres-de-Haute-Charente;16;214;Mazières;104;1;105
16;224;Montmérac;16;224;Montchaude;492;13;505
16;339;Val-d'Auge;16;228;Montigné;180;5;185
16;230;Montmoreau;16;230;Montmoreau-Saint-Cybard;1082;35;1117
16;204;Bellevigne;16;247;Nonaville;203;7;210
16;175;Val des Vignes;16;257;Péreuil;282;3;285
16;192;Terres-de-Haute-Charente;16;259;Péruse;496;44;540
16;286;Rouillac;16;262;Plaizac;154;1;155
16;406;Moulins-sur-Tardoire;16;274;Rancogne;361;10;371
16;097;Cherves-Richemont;16;278;Richemont;404;38;442
16;281;Rochefoucauld-en-Angoumois;16;281;Rochefoucauld;2911;59;2970
16;286;Rouillac;16;286;Rouillac;1923;38;1961
16;192;Terres-de-Haute-Charente;16;192;Roumazières-Loubert;2490;48;2538
16;230;Montmoreau;16;294;Saint-Amant-de-Montmoreau;687;14;701
16;287;Roullet-Saint-Estèphe;16;313;Saint-Estèphe;874;11;885
16;230;Montmoreau;16;314;Saint-Eutrope;168;4;172
16;106;Confolens;16;322;Saint-Germain-de-Confolens;69;2;71
16;028;Barbezieux-Saint-Hilaire;16;327;Saint-Hilaire;316;4;320
16;230;Montmoreau;16;328;Saint-Laurent-de-Belzagot;392;11;403
16;046;Coteaux-du-Blanzacais;16;332;Saint-Léger;128;0;128
16;281;Rochefoucauld-en-Angoumois;16;344;Saint-Projet-Saint-Constant;1065;97;1162
16;286;Rouillac;16;371;Sonneville;227;4;231
16;192;Terres-de-Haute-Charente;16;376;Suris;250;5;255
16;204;Bellevigne;16;386;Touzac;393;6;399
16;110;Courcôme;16;391;Tuzie;184;5;189
16;406;Moulins-sur-Tardoire;16;406;Vilhonneur;416;5;421
16;110;Courcôme;16;410;Villegats;215;5;220
16;005;Aigre;16;411;Villejésus;501;16;517
16;204;Bellevigne;16;417;Viville;103;1;104
17;397;Saint-Savinien;17;001;Agonnay;66;0;66
17;277;Essouvert;17;040;Benâte;393;15;408
17;240;Montendre;17;090;Chardes;300;3;303
17;457;Devise;17;103;Chervettes;173;2;175
17;397;Saint-Savinien;17;123;Coulonge-sur-Charente;120;0;120
17;026;Authon-Ébéon;17;144;Ébéon;48;0;48
17;344;Saint-Hilaire-de-Villefranche;17;169;Frédière;66;0;66
17;219;Marennes-Hiers-Brouage;17;189;Hiers-Brouage;613;7;620
17;219;Marennes-Hiers-Brouage;17;219;Marennes;5637;96;5733
17;340;Saint-Pierre-La-Noue;17;272;Péré;366;5;371
17;277;Essouvert;17;277;Saint-Denis-du-Pin;732;74;806
17;340;Saint-Pierre-La-Noue;17;340;Saint-Germain-de-Marencennes;1190;71;1261
17;344;Saint-Hilaire-de-Villefranche;17;344;Saint-Hilaire-de-Villefranche;1254;15;1269
17;457;Devise;17;352;Saint-Laurent-de-la-Barrière;109;0;109
17;240;Montendre;17;456;Vallet;262;5;267
17;457;Devise;17;457;Vandré;869;15;884
18;023;Baugy;18;023;Baugy;1469;49;1518
18;023;Baugy;18;123;Laverdines;36;3;39
18;023;Baugy;18;239;Saligny-le-Vif;188;3;191
19;010;Argentat-sur-Dordogne;19;010;Argentat;2817;117;2934
19;019;Beaulieu-sur-Dordogne;19;019;Beaulieu-sur-Dordogne;1135;19;1154
19;019;Beaulieu-sur-Dordogne;19;032;Brivezac;155;1;156
19;098;Lagarde-Marc-la-Tour;19;098;Lagarde-Enval;834;17;851
19;101;Laguenne-sur-Avalouze;19;101;Laguenne;1336;44;1380
19;123;Malemort;19;123;Malemort-sur-Corrèze;7476;156;7632
19;098;Lagarde-Marc-la-Tour;19;127;Marc-la-Tour;143;4;147
19;010;Argentat-sur-Dordogne;19;183;Saint-Bazile-de-la-Roche;139;1;140
19;101;Laguenne-sur-Avalouze;19;185;Saint-Bonnet-Avalouze;210;3;213
19;275;Ussel;19;197;Saint-Dézery;160;3;163
19;252;Sarroux - Saint Julien;19;218;Saint-Julien-près-Bort;403;6;409
19;252;Sarroux - Saint Julien;19;252;Sarroux;445;10;455
19;275;Ussel;19;267;Tourette;207;5;212
19;123;Malemort;19;282;Venarsal;508;8;516
21;272;Val-Larrey;21;073;Bierre-lès-Semur;94;1;95
21;178;Valforêt;21;178;Clémencey;121;3;124
21;183;Collonges-et-Premières;21;183;Collonges-lès-Premières;905;12;917
21;452;Neuilly-Crimolois;21;213;Crimolois;903;13;916
21;272;Val-Larrey;21;272;Flée;172;3;175
21;327;Val-Mont;21;318;Ivry-en-Montagne;163;3;166
21;327;Val-Mont;21;327;Jours-en-Vaux;96;1;97
21;352;Longeault-Pluvault;21;352;Longeault;585;3;588
21;433;Montigny-Mornay-Villeneuve-sur-Vingeanne;21;443;Mornay;81;0;81
21;452;Neuilly-Crimolois;21;452;Neuilly-lès-Dijon;1886;18;1904
21;304;Grancey-le-Château-Neuvelle;21;453;Neuvelle-lès-Grancey;23;0;23
21;352;Longeault-Pluvault;21;486;Pluvault;546;13;559
21;183;Collonges-et-Premières;21;507;Premières;141;1;142
21;178;Valforêt;21;513;Quemigny-Poisot;192;7;199
21;623;Tart;21;621;Tart-l'Abbaye;208;6;214
21;623;Tart;21;623;Tart-le-Haut;1371;27;1398
21;433;Montigny-Mornay-Villeneuve-sur-Vingeanne;21;697;Villeneuve-sur-Vingeanne;77;2;79
22;055;Binic-Étables-sur-Mer;22;007;Binic;3826;122;3948
22;206;Châtelaudren-Plouagat;22;038;Châtelaudren;1002;12;1014
22;046;Le Mené;22;046;Collinée;979;22;1001
22;084;Jugon-les-Lacs - Commune nouvelle;22;051;Dolo;700;23;723
22;055;Binic-Étables-sur-Mer;22;055;Étables-sur-Mer;3180;95;3275
22;183;Plémet;22;058;Ferrière;453;7;460
22;046;Le Mené;22;066;Gouray;1288;13;1301
22;264;Roche-Jaudy;22;078;Hengoat;214;8;222
22;203;Plœuc-L'Hermitage;22;080;Hermitage-Lorge;760;14;774
22;084;Jugon-les-Lacs - Commune nouvelle;22;084;Jugon-les-Lacs;1806;27;1833
22;093;Lamballe-Armor;22;093;Lamballe;12579;396;12975
22;219;Plouguenast-Langast;22;100;Langast;582;16;598
22;046;Le Mené;22;102;Langourla;536;9;545
22;107;Bon Repos sur Blavet;22;107;Laniscat;767;26;793
22;050;Dinan;22;123;Léhon;3110;110;3220
22;093;Lamballe-Armor;22;151;Meslin;915;19;934
22;093;Lamballe-Armor;22;154;Morieux;1022;19;1041
22;158;Guerlédan;22;158;Mûr-de-Bretagne;2031;52;2083
22;107;Bon Repos sur Blavet;22;167;Perret;172;5;177
22;093;Lamballe-Armor;22;173;Planguenoual;2226;40;2266
22;046;Le Mené;22;191;Plessala;1742;34;1776
22;209;Beaussais-sur-Mer;22;192;Plessix-Balisson;93;4;97
22;206;Châtelaudren-Plouagat;22;206;Plouagat;2886;43;2929
22;209;Beaussais-sur-Mer;22;209;Ploubalay;3249;55;3304
22;219;Plouguenast-Langast;22;219;Plouguenast;1886;44;1930
22;203;Plœuc-L'Hermitage;22;203;Plœuc-sur-Lié;3328;63;3391
22;264;Roche-Jaudy;22;247;Pommerit-Jaudy;1208;536;1744
22;251;Pordic;22;251;Pordic;6359;186;6545
22;264;Roche-Jaudy;22;253;Pouldouran;167;1;168
22;264;Roche-Jaudy;22;264;Roche-Derrien;1111;28;1139
22;107;Bon Repos sur Blavet;22;290;Saint-Gelven;324;8;332
22;046;Le Mené;22;292;Saint-Gilles-du-Mené;448;14;462
22;046;Le Mené;22;297;Saint-Gouéno;685;14;699
22;158;Guerlédan;22;298;Saint-Guen;413;12;425
22;046;Le Mené;22;303;Saint-Jacut-du-Mené;728;10;738
22;209;Beaussais-sur-Mer;22;357;Trégon;269;2;271
22;251;Pordic;22;367;Tréméloir;869;19;888
23;093;Gouzon;23;094;Gouzougnat;111;4;115
23;109;Linard-Malval;23;109;Linard;165;2;167
23;109;Linard-Malval;23;121;Malval;47;3;50
23;189;Saint-Dizier-Masbaraud;23;126;Masbaraud-Mérignat;353;15;368
23;149;Parsac-Rimondeix;23;149;Parsac;620;13;633
23;090;Gentioux-Pigerolles;23;153;Pigerolles;70;1;71
23;149;Parsac-Rimondeix;23;161;Rimondeix;84;1;85
23;220;Saint-Médard-la-Rochette;23;163;Rochette;230;4;234
23;189;Saint-Dizier-Masbaraud;23;189;Saint-Dizier-Leyrenne;779;10;789
23;192;Fursac;23;192;Saint-Étienne-de-Fursac;740;14;754
23;192;Fursac;23;231;Saint-Pierre-de-Fursac;748;8;756
24;053;Boulazac Isle Manoire;24;013;Atur;1905;54;1959
24;026;Bassillac et Auberoche;24;026;Bassillac;1902;42;1944
24;028;Beaumontois en Périgord;24;028;Beaumont-du-Périgord;1048;22;1070
24;253;Mareuil en Périgord;24;033;Beaussac;155;5;160
24;035;Pays de Belvès;24;035;Belvès;1268;35;1303
24;026;Bassillac et Auberoche;24;044;Blis-et-Born;476;3;479
24;147;Cubjac-Auvézère-Val d'Ans;24;047;Boissière-d'Ans;219;1;220
24;053;Boulazac Isle Manoire;24;053;Boulazac;7170;240;7410
24;064;Brantôme en Périgord;24;064;Brantôme en Périgord;2164;32;2196
24;312;Sanilhac;24;065;Breuilh;268;2;270
24;068;Le Buisson-de-Cadouin;24;072;Cadouin;311;7;318
24;064;Brantôme en Périgord;24;079;Cantillac;190;3;193
24;362;Val de Louyre et Caudeau;24;092;Cendrieux;584;16;600
24;554;La Tour-Blanche-Cercles;24;093;Cercles;186;6;192
24;253;Mareuil en Périgord;24;099;Champeaux-et-la-Chapelle-Pommier;170;1;171
24;026;Bassillac et Auberoche;24;103;Change;640;9;649
24;086;Castelnaud-la-Chapelle;24;112;Chapelle-Péchaud;119;0;119
24;117;Les Coteaux Périgourdins;24;117;Chavagnac;379;10;389
24;316;Parcoul-Chenaud;24;118;Chenaud;359;9;368
24;364;Coly-Saint-Amand;24;127;Coly;209;8;217
24;147;Cubjac-Auvézère-Val d'Ans;24;147;Cubjac;722;9;731
24;026;Bassillac et Auberoche;24;166;Eyliac;734;16;750
24;064;Brantôme en Périgord;24;170;Eyvirat;287;3;290
24;172;Eyzies;24;172;Eyzies-de-Tayac-Sireuil;838;11;849
24;490;Saint Privat en Périgord;24;178;Festalemps;245;5;250
24;064;Brantôme en Périgord;24;198;Gonterie-Boulouneix;253;1;254
24;260;Mauzac-et-Grand-Castang;24;201;Grand-Castang;94;1;95
24;253;Mareuil en Périgord;24;203;Graulges;59;2;61
24;117;Les Coteaux Périgourdins;24;204;Grèzes;202;9;211
24;216;La Jemaye-Ponteyraud;24;216;Jemaye;111;0;111
24;028;Beaumontois en Périgord;24;219;Labouquerie;206;8;214
24;259;Eyraud-Crempse-Maurens;24;233;Laveyssière;142;0;142
24;253;Mareuil en Périgord;24;235;Léguillac-de-Cercles;284;6;290
24;540;Sorges et Ligueux en Périgord;24;239;Ligueux;294;3;297
24;172;Eyzies;24;249;Manaurie;136;3;139
24;253;Mareuil en Périgord;24;253;Mareuil;951;22;973
24;312;Sanilhac;24;258;Marsaneix;1123;19;1142
24;259;Eyraud-Crempse-Maurens;24;259;Maurens;1052;21;1073
24;026;Bassillac et Auberoche;24;270;Milhac-d'Auberoche;564;7;571
24;253;Mareuil en Périgord;24;283;Monsec;191;3;194
24;028;Beaumontois en Périgord;24;310;Nojals-et-Clotte;227;7;234
24;312;Sanilhac;24;312;Notre-Dame-de-Sanilhac;3185;79;3264
24;068;Le Buisson-de-Cadouin;24;315;Paleyrac;169;8;177
24;316;Parcoul-Chenaud;24;316;Parcoul;423;7;430
24;216;La Jemaye-Ponteyraud;24;333;Ponteyraud;42;3;45
24;376;Saint Aulaye-Puymangou;24;343;Puymangou;69;0;69
24;253;Mareuil en Périgord;24;344;Puyrenier;55;0;55
24;035;Pays de Belvès;24;363;Saint-Amand-de-Belvès;116;0;116
24;364;Coly-Saint-Amand;24;364;Saint-Amand-de-Coly;370;12;382
24;490;Saint Privat en Périgord;24;368;Saint-Antoine-Cumond;342;3;345
24;026;Bassillac et Auberoche;24;369;Saint-Antoine-d'Auberoche;140;5;145
24;376;Saint Aulaye-Puymangou;24;376;Saint-Aulaye;1358;19;1377
24;356;Rouffignac-Saint-Cernin-de-Reilhac;24;387;Saint-Cernin-de-Reillac;128;2;130
24;172;Eyzies;24;389;Saint-Cirq;124;2;126
24;064;Brantôme en Périgord;24;391;Saint-Crépin-de-Richemont;226;4;230
24;259;Eyraud-Crempse-Maurens;24;427;Saint-Jean-d'Eyraud;175;8;183
24;423;Saint-Julien-Innocence-Eulalie;24;433;Saint-Julien-d'Eymet;121;2;123
24;259;Eyraud-Crempse-Maurens;24;431;Saint-Julien-de-Crempse;219;2;221
24;362;Val de Louyre et Caudeau;24;435;Saint-Laurent-des-Bâtons;212;3;215
24;053;Boulazac Isle Manoire;24;439;Saint-Laurent-sur-Manoire;1021;33;1054
24;354;La Roche-Chalais;24;467;Saint-Michel-de-Rivière;811;16;827
24;354;La Roche-Chalais;24;469;Saint-Michel-l'Écluse-et-Léparon;624;10;634
24;147;Cubjac-Auvézère-Val d'Ans;24;475;Saint-Pantaly-d'Ans;146;0;146
24;490;Saint Privat en Périgord;24;490;Saint-Privat-des-Prés;527;6;533
24;253;Mareuil en Périgord;24;503;Saint-Sulpice-de-Mareuil;111;1;112
24;362;Val de Louyre et Caudeau;24;362;Sainte-Alvère;799;7;806
24;423;Saint-Julien-Innocence-Eulalie;24;402;Sainte-Eulalie-d'Eymet;84;0;84
24;423;Saint-Julien-Innocence-Eulalie;24;423;Sainte-Innocence;101;1;102
24;053;Boulazac Isle Manoire;24;447;Sainte-Marie-de-Chignac;629;6;635
24;028;Beaumontois en Périgord;24;497;Sainte-Sabine-Born;372;6;378
24;064;Brantôme en Périgord;24;530;Sencenac-Puy-de-Fourches;238;2;240
24;540;Sorges et Ligueux en Périgord;24;540;Sorges;1283;25;1308
24;554;La Tour-Blanche-Cercles;24;554;Tour-Blanche;399;7;406
24;064;Brantôme en Périgord;24;561;Valeuil;330;11;341
24;253;Mareuil en Périgord;24;579;Vieux-Mareuil;339;8;347
25;223;Éternoz;25;010;Alaise;42;0;42
25;424;Les Premiers Sapins;25;028;Athose;206;3;209
25;035;Les Auxons;25;034;Auxon-Dessous;1374;19;1393
25;035;Les Auxons;25;035;Auxon-Dessus;1150;27;1177
25;036;Avanne-Aveney;25;037;Aveney;386;9;395
25;433;Orgeans-Blanchefontaine;25;064;Blanchefontaine;3;0;3
25;434;Ornans;25;076;Bonnevaux-le-Prieuré;118;3;121
25;424;Les Premiers Sapins;25;128;Chasnans;272;8;280
25;156;Pays-de-Clerval;25;140;Chaux-lès-Clerval;163;4;167
25;505;Rougemont;25;144;Chazelot;54;2;56
25;101;Burgille;25;146;Chazoy;57;2;59
25;101;Burgille;25;165;Cordiron;122;1;123
25;374;Mercey-le-Grand;25;167;Cottier;93;6;99
25;223;Éternoz;25;168;Coulans-sur-Lizon;23;0;23
25;223;Éternoz;25;205;Doulaize;21;0;21
25;018;Anteuil;25;272;Glainans;130;7;137
25;417;Naisey-les-Granges;25;291;Granges-de-Vienney;29;1;30
25;424;Les Premiers Sapins;25;302;Hautepierre-le-Châtelet;107;1;108
25;357;Maisons-du-Bois-Lièvremont;25;337;Lièvremont;413;6;419
25;468;Pouligney-Lusans;25;353;Lusans;174;5;179
25;537;Scey-Maisières;25;358;Maisières-Notre-Dame;71;4;75
25;187;Dambelin;25;363;Mambouhans;57;1;58
25;505;Rougemont;25;396;Montferney;56;2;58
25;275;Glère;25;407;Montursin;7;0;7
25;505;Rougemont;25;409;Morchamps;16;0;16
25;424;Les Premiers Sapins;25;424;Nods;569;14;583
25;434;Ornans;25;434;Ornans;4308;101;4409
25;438;Osselle-Routelle;25;438;Osselle;444;5;449
25;424;Les Premiers Sapins;25;480;Rantechaux;182;2;184
25;223;Éternoz;25;484;Refranche;19;1;20
25;438;Osselle-Routelle;25;509;Routelle;508;10;518
25;385;Montagney-Servigney;25;543;Servigney;52;0;52
25;018;Anteuil;25;568;Tournedoz;22;0;22
25;212;École-Valentin;25;581;Valentin;328;4;332
25;424;Les Premiers Sapins;25;585;Vanclans;214;4;218
25;078;Bouclans;25;587;Vauchamps;122;0;122
25;275;Glère;25;606;Vernois-le-Fol;75;2;77
26;001;Solaure en Diois;26;001;Aix-en-Diois;335;7;342
26;086;Châtillon-en-Diois;26;086;Châtillon-en-Diois;554;10;564
26;210;Valherbasse;26;184;Miribel;297;9;306
26;001;Solaure en Diois;26;187;Molières-Glandaz;96;1;97
26;210;Valherbasse;26;210;Montrigaud;492;9;501
26;210;Valherbasse;26;297;Saint-Bonnet-de-Valclérieux;228;5;233
26;086;Châtillon-en-Diois;26;354;Treschenu-Creyers;112;2;114
26;179;Mercurol-Veaunes;26;366;Veaunes;352;8;360
27;049;Mesnil-en-Ouche;27;007;Ajou;266;2;268
27;011;Amfreville-Saint-Amand;27;011;Amfreville-la-Campagne;915;9;924
27;022;Le Val d'Hazey;27;022;Aubevoye;4936;104;5040
27;032;Chambois;27;032;Avrilly;428;12;440
27;049;Mesnil-en-Ouche;27;041;Barre-en-Ouche;861;21;882
27;049;Mesnil-en-Ouche;27;049;Beaumesnil;500;45;545
27;676;Les Trois Lacs;27;058;Bernières-sur-Seine;371;5;376
27;213;Vexin-sur-Epte;27;060;Berthenonville;246;2;248
27;062;Les Monts du Roumois;27;062;Berville-en-Roumois;854;28;882
27;070;Frenelles-en-Vexin;27;070;Boisemont;759;14;773
27;085;Flancourt-Crescy-en-Roumois;27;085;Bosc-Bénard-Crescy;439;3;442
27;049;Mesnil-en-Ouche;27;088;Bosc-Renoult-en-Ouche;140;4;144
27;089;Thénouville;27;089;Bosc-Renoult-en-Roumois;402;4;406
27;090;Bosroumois;27;090;Bosc-Roger-en-Roumois;3287;60;3347
27;062;Les Monts du Roumois;27;092;Bosguérard-de-Marcouville;621;18;639
27;090;Bosroumois;27;093;Bosnormand;326;4;330
27;107;Bourneville-Sainte-Croix;27;107;Bourneville;1021;19;1040
27;112;Breteuil;27;112;Breteuil;3108;108;3216
27;198;Mesnils-sur-Iton;27;416;Buis-sur-Damville;1003;23;1026
27;213;Vexin-sur-Epte;27;121;Bus-Saint-Rémy;342;6;348
27;213;Vexin-sur-Epte;27;122;Cahaignes;347;9;356
27;213;Vexin-sur-Epte;27;128;Cantiers;226;4;230
27;425;Nassandres sur Risle;27;131;Carsix;283;3;286
27;685;La Vieille-Lyre;27;143;Champignolles;38;2;40
27;157;Marbois;27;145;Chanteloup;96;0;96
27;554;La Chapelle-Longueville;27;150;Chapelle-Réanville;1097;25;1122
27;157;Marbois;27;157;Chesne;629;6;635
27;112;Breteuil;27;159;Cintray;453;4;457
27;213;Vexin-sur-Epte;27;160;Civières;220;8;228
27;032;Chambois;27;172;Corneuil;617;6;623
27;070;Frenelles-en-Vexin;27;175;Corny;385;6;391
27;191;Clef Vallée d'Eure;27;191;Croix-Saint-Leufroy;1108;36;1144
27;578;Sainte-Marie-d'Attez;27;195;Dame-Marie;125;5;130
27;213;Vexin-sur-Epte;27;197;Dampsmesnil;198;5;203
27;191;Clef Vallée d'Eure;27;211;Écardenville-sur-Eure;583;9;592
27;213;Vexin-sur-Epte;27;213;Écos;1076;15;1091
27;049;Mesnil-en-Ouche;27;221;Épinay;303;4;307
27;085;Flancourt-Crescy-en-Roumois;27;223;Épreville-en-Roumois;550;5;555
27;157;Marbois;27;225;Essarts;438;7;445
27;085;Flancourt-Crescy-en-Roumois;27;244;Flancourt-Catelon;497;14;511
27;191;Clef Vallée d'Eure;27;250;Fontaine-Heudebourg;826;20;846
27;425;Nassandres sur Risle;27;253;Fontaine-la-Soret;388;6;394
27;213;Vexin-sur-Epte;27;255;Fontenay-en-Vexin;252;4;256
27;213;Vexin-sur-Epte;27;257;Forêt-la-Folie;485;18;503
27;213;Vexin-sur-Epte;27;262;Fourges;763;16;779
27;263;Perrey;27;263;Fourmetot;700;7;707
27;213;Vexin-sur-Epte;27;264;Fours-en-Vexin;195;4;199
27;679;Verneuil d'Avre et d'Iton;27;265;Francheville;1252;22;1274
27;447;Le Val-Doré;27;268;Fresne;326;5;331
27;070;Frenelles-en-Vexin;27;270;Fresne-l'Archevêque;562;15;577
27;294;Val d'Orger;27;274;Gaillardbois-Cressenville;442;7;449
27;277;La Baronnie;27;277;Garencières;594;13;607
27;049;Mesnil-en-Ouche;27;283;Gisay-la-Coudre;248;5;253
27;290;Goupil-Othon;27;290;Goupillières;893;8;901
27;049;Mesnil-en-Ouche;27;292;Gouttières;183;2;185
27;294;Val d'Orger;27;294;Grainville;548;9;557
27;049;Mesnil-en-Ouche;27;296;Granchain;226;4;230
27;198;Mesnils-sur-Iton;27;297;Grandvilliers;326;5;331
27;302;Le Bosc du Theil;27;302;Gros-Theil;1023;9;1032
27;565;Le Lesme;27;303;Guernanville;103;4;107
27;112;Breteuil;27;305;Guéroulde;792;13;805
27;213;Vexin-sur-Epte;27;308;Guitry;257;4;261
27;062;Les Monts du Roumois;27;344;Houlbec-près-le-Gros-Theil;88;1;89
27;049;Mesnil-en-Ouche;27;356;Jonquerets-de-Livet;342;5;347
27;049;Mesnil-en-Ouche;27;362;Landepéreuse;391;10;401
27;447;Le Val-Doré;27;402;Mesnil-Hardray;70;0;70
27;198;Mesnils-sur-Iton;27;198;Mesnils-sur-Iton;4521;221;4742
27;412;Terres de Bord;27;412;Montaure;1038;26;1064
27;425;Nassandres sur Risle;27;425;Nassandres;1330;26;1356
27;447;Le Val-Doré;27;447;Orvaux;513;51;564
27;448;Pacy-sur-Eure;27;448;Pacy-sur-Eure;4564;115;4679
27;213;Vexin-sur-Epte;27;449;Panilleuse;464;10;474
27;425;Nassandres sur Risle;27;452;Perriers-la-Campagne;395;11;406
27;467;Pont-Audemer;27;467;Pont-Audemer;8442;203;8645
27;471;Porte-de-Seine;27;471;Porte-Joie;108;6;114
27;153;Chauvincourt-Provemont;27;479;Provemont;143;3;146
27;277;La Baronnie;27;484;Quessigny;138;2;140
27;198;Mesnils-sur-Iton;27;491;Roman;276;5;281
27;049;Mesnil-en-Ouche;27;499;Roussière;218;4;222
27;011;Amfreville-Saint-Amand;27;506;Saint-Amand-des-Hautes-Terres;284;5;289
27;448;Pacy-sur-Eure;27;510;Saint-Aquilin-de-Pacy;505;12;517
27;049;Mesnil-en-Ouche;27;513;Saint-Aubin-des-Hayes;150;6;156
27;049;Mesnil-en-Ouche;27;515;Saint-Aubin-le-Guichard;297;6;303
27;516;Treis-Sants-en-Ouche;27;516;Saint-Aubin-le-Vertueux;857;24;881
27;516;Treis-Sants-en-Ouche;27;523;Saint-Clair-d'Arcey;338;7;345
27;157;Marbois;27;532;Saint-Denis-du-Béhélan;193;7;200
27;541;Mesnil-Saint-Jean;27;541;Saint-Georges-du-Mesnil;148;3;151
27;467;Pont-Audemer;27;549;Saint-Germain-Village;1678;67;1745
27;541;Mesnil-Saint-Jean;27;551;Saint-Jean-de-la-Léqueraye;67;3;70
27;554;La Chapelle-Longueville;27;554;Saint-Just;1283;53;1336
27;578;Sainte-Marie-d'Attez;27;573;Saint-Nicolas-d'Attez;155;4;159
27;302;Le Bosc du Theil;27;574;Saint-Nicolas-du-Bosc;301;4;305
27;578;Sainte-Marie-d'Attez;27;578;Saint-Ouen-d'Attez;319;7;326
27;263;Perrey;27;581;Saint-Ouen-des-Champs;301;5;306
